#chr	start	end	number_of_dms	hypermethylated_samples	hypomethylated_samples	methylation_level_BC-20-1	methylation_level_BC-20-2	methylation_level_BC-22-1	methylation_level_BC-22-2	methylation_level_BC-26-1	methylation_level_BC-26-2	methylation_level_BH-20-1	methylation_level_BH-20-2	methylation_level_BH-22-1	methylation_level_BH-22-2	methylation_level_BH-26-1	methylation_level_BH-26-2
Sc0000007	335074	335126	3	BH-26-1,BC-26-2	BH-26-2	0.2	NA	NA	NA	0.23076923076923078	0.9629629629629629	0.6666666666666666	NA	NA	0.43478260869565216	0.9705882352941176	0.2
Sc0000008	633588	633737	4	BC-26-2,BH-26-1	BC-22-1,BC-26-1,BH-20-1,BH-22-1	0.8043478260869565	0.9051724137931034	0.5476190476190477	0.9811320754716981	0.5416666666666666	0.9421965317919075	0.7816593886462883	0.9146341463414634	0.09090909090909091	0.8955696202531646	0.9238578680203046	0.693069306930693
Sc0000009	302301	302351	3	BH-22-2,BC-26-2,BH-26-1	BC-26-1,BH-26-2,BC-22-1	0.5102040816326531	0.6388888888888888	0.15	0.9166666666666666	0.44	0.7653061224489796	0.5975609756097561	0.5757575757575758	NA	0.672	0.7254901960784313	0.34545454545454546
Sc0000010	662446	663065	7	BH-22-2,BH-20-1	BC-22-1,BH-22-1,BH-26-2,BC-26-1	0.7833001988071571	0.7686746987951807	0.44366197183098594	0.6882352941176471	0.5625	0.7444444444444445	0.7669270833333334	0.7829977628635347	0.2857142857142857	0.808446455505279	0.7598425196850394	0.5304347826086957
Sc0000011	1278659	1278828	5	BC-20-2,BH-20-1,BH-20-2	BC-22-1,BH-26-2,BC-26-1,BC-26-2,BH-22-1,BH-26-1	0.8146341463414634	0.9136690647482014	0.16216216216216217	NA	0.2	0.6666666666666666	0.8881789137380192	0.9545454545454546	0.0	0.8172413793103448	0.5957446808510638	0.2714285714285714
Sc0000012	995548	995575	4	BH-26-1	BH-22-1,BH-22-2,BC-26-1,BH-26-2	0.8865546218487395	0.9313725490196079	0.8414634146341463	0.898989898989899	0.4827586206896552	0.9090909090909091	0.8736559139784946	0.9380952380952381	0.07317073170731707	0.8050541516245487	0.963855421686747	0.21052631578947367
Sc0000013	14325	14461	5	BC-26-2,BH-26-1,BH-22-2	BC-22-1,BC-26-1,BH-22-1,BH-26-2	0.8600478468899522	0.8220973782771536	0.3870967741935484	0.75	0.6076555023923444	0.9723502304147466	0.808252427184466	0.8699690402476781	0.20987654320987653	0.8623548922056384	0.9180327868852459	0.6069868995633187
Sc0000013	17128	17313	3	BC-26-2,BH-26-1	BC-22-1,BC-26-1,BH-22-1	0.7204301075268817	0.6708860759493671	0.22727272727272727	0.8461538461538461	0.47368421052631576	0.9	0.5943396226415094	0.6923076923076923	0.15384615384615385	0.6208791208791209	0.9326424870466321	0.5263157894736842
Sc0000013	506601	506674	3	BC-26-2	BH-22-1,BH-26-2,BC-26-1	0.7052631578947368	0.78	0.58	0.9516129032258065	0.68	0.9473684210526315	0.8048780487804879	0.9736842105263158	0.29545454545454547	0.7804878048780488	0.9418604651162791	0.45652173913043476
Sc0000016	1088931	1089159	3	BC-26-2,BH-26-1	BC-20-2,BH-22-1,BH-26-2	0.8064516129032258	0.4634146341463415	0.4	NA	0.7530864197530864	0.948339483394834	0.8181818181818182	0.8	0.0	0.7692307692307693	0.9276018099547512	0.5612244897959183
Sc0000017	33680	33772	3	BH-22-2,BH-20-1,BC-20-1	BC-22-1,BC-22-2,BC-26-1,BH-26-2,BC-26-2,BH-26-1	0.9062078272604588	0.8751431844215349	0.7608695652173914	0.8197674418604651	0.6153846153846154	0.7851662404092071	0.9068797776233496	0.8613138686131386	0.7301587301587301	0.9072312083729781	0.808695652173913	0.5078125
Sc0000018	666882	667204	8	BH-26-1,BC-26-2,BH-20-1	BH-22-2,BC-26-1,BH-22-1,BH-20-2,BC-22-1	0.7155963302752294	0.8484848484848485	0.625	0.8663101604278075	0.4909090909090909	0.8693982074263764	0.8283582089552238	0.7714285714285715	0.367816091954023	0.671875	0.8651452282157677	0.5282051282051282
Sc0000020	241273	241415	3	BH-26-1	BC-22-1,BH-26-2,BC-26-1,BH-22-1	0.9197530864197531	0.9369369369369369	0.5277777777777778	0.8846153846153846	0.6142857142857143	0.9190751445086706	0.9221789883268483	0.9024390243902439	0.30434782608695654	0.9230769230769231	0.9044943820224719	0.5416666666666666
Sc0000020	243248	243671	3	BH-26-1,BC-26-2	BC-22-1,BC-22-2,BH-22-1,BC-20-2,BC-26-1	0.8300653594771242	0.8585858585858586	0.5166666666666667	0.7169811320754716	0.6033057851239669	0.8857142857142857	0.8421052631578947	0.875	0.4186046511627907	0.8666666666666667	0.9052132701421801	0.6962962962962963
Sc0000023	399621	400017	5	BC-26-2,BC-20-1,BH-22-2	BC-22-1,BC-26-1,BH-22-1,BH-26-2	0.7307692307692307	0.8125	0.225	0.75	0.3684210526315789	0.6683417085427136	0.6363636363636364	0.8205128205128205	0.037037037037037035	0.7218543046357616	0.6938775510204082	0.33783783783783783
Sc0000023	400585	400693	4	BC-26-2,BH-26-1	BH-22-1,BH-26-2	0.4634146341463415	0.5588235294117647	0.2676056338028169	0.625	0.48214285714285715	0.8682170542635659	0.3333333333333333	0.5333333333333333	0.10256410256410256	0.4235294117647059	0.8333333333333334	0.15384615384615385
Sc0000025	746032	746150	4	BC-22-2	BC-26-1,BH-26-2,BC-20-1	0.08333333333333333	NA	0.6611570247933884	0.918918918918919	0.0	NA	0.16666666666666666	0.5454545454545454	0.5897435897435898	0.7931034482758621	NA	0.0
Sc0000025	808973	809114	3	BC-22-2	BH-20-1,BH-26-2	0.4	0.38461538461538464	0.6842105263157895	0.8144329896907216	NA	NA	0.0	0.1	0.45652173913043476	0.23529411764705882	NA	0.08823529411764706
Sc0000025	1060267	1060561	5	BC-26-2,BH-26-1	BC-22-1,BC-26-1,BH-22-1	NA	0.36666666666666664	0.0967741935483871	NA	0.4690265486725664	0.9380530973451328	0.5348837209302325	NA	0.2127659574468085	0.5	0.9473684210526315	0.5609756097560976
Sc0000026	380	436	3	BC-26-1,BC-26-2,BH-26-1	BH-22-2,BC-22-1,BH-20-1,BH-20-2	0.5382932166301969	0.5285996055226825	0.5454545454545454	0.6153846153846154	0.7631578947368421	0.7711442786069652	0.4530386740331492	0.43884892086330934	0.5135135135135135	0.4878836833602585	0.764505119453925	0.559322033898305
Sc0000028	424974	425027	3	BC-26-2	BC-26-1	NA	NA	NA	NA	0.15384615384615385	0.9444444444444444	NA	NA	NA	NA	1.0	NA
Sc0000033	303230	303386	3	BC-20-1	BC-26-1,BH-22-1,BH-26-2	0.9619047619047619	0.8734177215189873	0.7377049180327869	0.8840579710144928	0.17647058823529413	0.4	0.85	0.7241379310344828	0.47368421052631576	0.8285714285714286	NA	0.10204081632653061
Sc0000034	180817	180945	3	BH-26-1	BH-22-1	NA	NA	0.4	0.6923076923076923	0.7	0.9516129032258065	NA	NA	0.06666666666666667	NA	0.9558823529411765	0.5625
Sc0000036	639909	640304	4	BC-20-1,BC-22-2,BC-20-2	BC-26-1,BH-20-2,BH-26-1,BC-22-1,BH-26-2,BH-22-1	0.8163265306122449	0.7246835443037974	0.5591397849462365	0.9528301886792453	0.32941176470588235	0.39285714285714285	0.6949152542372882	0.43478260869565216	0.41304347826086957	0.5976095617529881	0.4166666666666667	0.1111111111111111
Sc0000036	644297	644447	5	BC-20-1	BC-22-1,BC-26-1,BH-20-1,BC-22-2,BH-22-1,BH-26-2	0.8576923076923076	0.8102189781021898	0.7521367521367521	0.8895348837209303	0.04	NA	0.6	0.6629213483146067	0.4807692307692308	0.7727272727272727	NA	0.0
Sc0000036	649815	650020	3	BC-20-1,BC-20-2,BC-22-1,BH-20-1	BC-26-1,BC-26-2,BH-26-1,BH-26-2	0.8583162217659137	0.8470254957507082	0.8383233532934131	0.8414634146341463	0.49079754601226994	0.5467128027681661	0.7535885167464115	0.8125	0.8666666666666667	0.7570621468926554	0.5420054200542005	0.5121951219512195
Sc0000036	663033	663537	5	BC-22-2,BC-22-1	BH-26-2,BH-22-1	NA	0.2	0.6149732620320856	0.7458563535911602	0.01639344262295082	NA	0.0	NA	0.27058823529411763	0.21739130434782608	NA	0.05747126436781609
Sc0000037	250132	250675	6	BC-26-2,BC-22-2	BH-22-2,BC-20-1,BC-20-2,BH-20-1	0.5111111111111111	0.4791666666666667	0.71875	0.9195402298850575	0.792	0.9183673469387755	0.390625	0.48	0.5833333333333334	0.45	0.9238578680203046	0.7483870967741936
Sc0000037	626255	626267	3	BH-26-1		NA	NA	NA	NA	0.0	0.8095238095238095	NA	NA	0.0	0.2857142857142857	1.0	0.15384615384615385
Sc0000038	4665	4670	3	BC-26-2,BH-26-1	BC-22-1,BC-22-2,BH-22-1,BC-20-1	0.7051282051282052	0.8125	0.20408163265306123	0.68	0.8076923076923077	0.9743589743589743	0.7272727272727273	0.75	0.1724137931034483	0.78125	0.9743589743589743	0.6619718309859155
Sc0000038	4672	4677	3	BH-20-1,BC-26-2	BC-22-1,BC-26-1,BH-26-1,BH-26-2,BH-22-1	0.7411764705882353	0.8367346938775511	0.3	0.896551724137931	0.5636363636363636	0.8461538461538461	0.7982456140350878	0.8421052631578947	0.27586206896551724	0.7653061224489796	0.5806451612903226	0.5066666666666667
Sc0000042	722252	722334	3	BC-26-2,BH-26-1	BC-22-1,BH-22-1,BH-26-2,BC-20-2,BH-22-2	NA	0.07692307692307693	0.3898305084745763	0.8918918918918919	0.6231884057971014	0.9139784946236559	0.2	NA	0.21951219512195122	0.08333333333333333	0.8653061224489796	0.5806451612903226
Sc0000043	284704	284923	3	BC-26-2	BC-22-1,BH-22-1,BH-22-2,BH-20-1	0.8612903225806452	0.9055690072639225	0.8596491228070176	0.9019607843137255	0.9186991869918699	0.9301675977653632	0.8819776714513556	0.8859649122807017	0.7272727272727273	0.8936708860759494	0.9004524886877828	0.9060773480662984
Sc0000045	205852	205864	3	BH-20-1,BH-26-1	BC-26-1,BH-22-1,BH-26-2,BC-22-1	0.9285714285714286	0.9281767955801105	0.5434782608695652	0.8333333333333334	0.5616438356164384	0.8488372093023255	0.9106628242074928	0.9556962025316456	0.3673469387755102	0.8191126279863481	0.9629629629629629	0.5535714285714286
Sc0000045	893527	893924	6	BH-26-1,BH-20-1	BC-22-1,BH-22-1,BC-26-1	0.7486631016042781	0.7804878048780488	0.12295081967213115	0.875	0.5847457627118644	0.75	0.7876106194690266	0.8076923076923077	0.024390243902439025	0.734006734006734	0.6836734693877551	0.4897959183673469
Sc0000045	894180	894584	5	BH-20-1	BC-22-1,BH-22-1,BH-26-2	0.668918918918919	0.847457627118644	0.13978494623655913	0.7272727272727273	0.46875	0.8113207547169812	0.7225130890052356	0.8461538461538461	0.04	0.6512820512820513	0.723404255319149	0.2558139534883721
Sc0000045	897209	897478	3	BH-26-1	BC-22-1,BH-22-1	0.7848101265822784	0.9183673469387755	0.08695652173913043	NA	0.6923076923076923	0.9487179487179487	0.8046875	0.85	0.0	0.6371681415929203	0.9404761904761905	0.7241379310344828
Sc0000045	898824	899183	4	BC-20-2,BH-20-1,BH-26-1,BC-26-2	BC-22-1,BC-26-1,BH-22-1,BH-26-2	0.6923076923076923	0.8706896551724138	0.2857142857142857	0.5384615384615384	0.4020618556701031	0.7622950819672131	0.7309236947791165	0.8928571428571429	0.05555555555555555	0.7194719471947195	0.8310502283105022	0.48091603053435117
Sc0000047	883284	883606	4	BH-26-1,BC-26-2	BC-22-1,BH-22-1	NA	0.8235294117647058	0.1724137931034483	NA	0.43243243243243246	0.9375	NA	0.9523809523809523	0.0	0.13636363636363635	0.9487179487179487	0.3469387755102041
Sc0000048	883684	884081	3	BC-26-2,BH-26-1	BC-22-1,BC-26-1,BH-22-1,BH-26-2	0.6595744680851063	0.7065217391304348	0.25	0.9285714285714286	0.3055555555555556	0.8676470588235294	0.71	0.71875	0.17647058823529413	0.6866359447004609	0.9682539682539683	0.24242424242424243
Sc0000048	885341	885556	6	BH-20-1,BC-26-2,BH-26-1	BC-22-1,BC-26-1,BH-26-2,BH-22-1	0.7372549019607844	0.7114427860696517	0.04	1.0	0.3247863247863248	0.794392523364486	0.7806122448979592	0.8695652173913043	0.10588235294117647	0.6705069124423964	0.8862275449101796	0.22727272727272727
Sc0000048	886357	886575	4	BH-26-1	BC-26-1,BH-26-2,BH-22-1	0.772972972972973	0.8562874251497006	0.5531914893617021	0.9444444444444444	0.33695652173913043	0.6753246753246753	0.7757255936675461	0.898876404494382	0.3055555555555556	0.749034749034749	0.8867924528301887	0.37333333333333335
Sc0000050	112583	112642	3	BC-22-2,BC-26-2,BH-26-1	BC-22-1,BC-26-1,BH-22-1,BH-26-2	0.7941176470588235	0.6265060240963856	0.1111111111111111	0.7368421052631579	0.0	1.0	0.6542056074766355	0.6938775510204082	0.1111111111111111	0.6122448979591837	0.8888888888888888	0.05263157894736842
Sc0000051	109531	109543	3	BC-22-2	BH-20-1,BH-26-1,BH-26-2	0.6111111111111112	0.547945205479452	0.6590909090909091	0.7524752475247525	0.5483870967741935	0.525	0.5370919881305638	0.6581196581196581	0.38461538461538464	0.6299212598425197	0.564935064935065	0.48
Sc0000051	217396	217593	4	BC-26-2,BH-26-1	BH-22-1,BH-26-2,BC-26-1	0.7767857142857143	0.6376811594202898	0.5652173913043478	0.8292682926829268	0.40816326530612246	0.8823529411764706	0.5699481865284974	0.6206896551724138	0.2727272727272727	0.5609756097560976	0.9210526315789473	0.15873015873015872
Sc0000052	824490	824532	3	BC-26-2,BH-26-1		0.0	NA	0.02631578947368421	NA	0.05	0.8627450980392157	0.0	0.0	0.0	0.016129032258064516	0.9767441860465116	0.21818181818181817
Sc0000052	825058	825069	3	BH-26-1,BC-26-2		0.07407407407407407	NA	0.0	NA	0.2564102564102564	0.8484848484848485	0.0	NA	NA	0.0	0.9444444444444444	0.20512820512820512
Sc0000052	825813	825829	3	BC-26-2,BH-26-1		0.0	NA	0.0	NA	0.10204081632653061	0.8888888888888888	0.0	NA	NA	0.0	0.9534883720930233	0.2923076923076923
Sc0000054	815768	815945	3	BC-26-2,BH-26-1	BC-22-1,BH-22-1,BC-26-1,BH-26-2	0.7475728155339806	0.6511627906976745	0.4375	0.8095238095238095	0.5671641791044776	0.916	0.7	0.7777777777777778	0.26666666666666666	0.6909090909090909	0.9312977099236641	0.5405405405405406
Sc0000054	857225	857307	3	BH-22-2,BC-26-2,BH-26-1	BC-22-1,BC-26-1,BH-22-1,BH-26-2	0.7112299465240641	0.745945945945946	0.21739130434782608	0.8292682926829268	0.7363636363636363	0.8305489260143198	0.6616766467065869	0.7831858407079646	0.34545454545454546	0.7556270096463023	0.8762886597938144	0.5327868852459017
Sc0000055	134512	134673	4		BH-22-1,BH-26-2,BC-26-1	0.6363636363636364	0.7894736842105263	0.6728971962616822	0.9137931034482759	0.41025641025641024	0.9157894736842105	0.7413793103448276	0.9285714285714286	0.3103448275862069	0.6772151898734177	0.9240506329113924	0.4852941176470588
Sc0000058	557258	557306	3	BC-26-2	BC-26-1,BC-22-1	0.5454545454545454	0.9333333333333333	0.3469387755102041	0.8709677419354839	0.28169014084507044	0.9310344827586207	0.8648648648648649	0.9130434782608695	0.5714285714285714	0.4230769230769231	0.9322033898305084	0.41818181818181815
Sc0000058	573690	573787	4	BC-20-1,BC-20-2,BH-20-1,BH-20-2,BH-22-2,BC-26-2,BH-26-1	BC-26-1,BH-22-1,BH-26-2,BC-22-1,BC-22-2	0.8186274509803921	0.8502994011976048	0.4362745098039216	0.7207207207207207	0.3804347826086957	0.7910447761194029	0.8354166666666667	0.9164086687306502	0.17535545023696683	0.8093346573982125	0.7887931034482759	0.3071253071253071
Sc0000059	24851	24887	3	BC-26-2,BH-26-1	BH-26-2,BC-20-1,BC-20-2,BH-20-1,BH-22-2,BH-22-1	0.66	0.6666666666666666	NA	NA	0.6808510638297872	0.9787234042553191	0.6309523809523809	0.5714285714285714	0.3333333333333333	0.6157635467980296	0.9659863945578231	0.6021505376344086
Sc0000062	72540	72579	3	BC-26-2	BH-22-1	NA	NA	NA	NA	0.0625	0.95	NA	NA	0.0	0.4230769230769231	1.0	0.2702702702702703
Sc0000069	568	780	3	BH-26-1,BC-22-2		0.2413793103448276	0.6666666666666666	0.058823529411764705	0.7058823529411765	0.20689655172413793	0.43902439024390244	0.14545454545454545	0.6	0.0	0.2714285714285714	0.4411764705882353	0.1724137931034483
Sc0000070	248309	248522	5	BH-20-1	BC-22-1,BC-26-1,BH-26-2	0.7604562737642585	0.8327702702702703	0.05154639175257732	NA	0.23636363636363636	NA	0.820446735395189	0.8333333333333334	0.2	0.7113752122241087	0.6818181818181818	0.10091743119266056
Sc0000077	435308	435552	3	BC-26-2,BH-20-2,BH-26-1	BC-22-1,BC-26-1,BH-22-1,BH-26-2	0.7824773413897281	0.7908163265306123	0.3617021276595745	0.7209302325581395	0.5774647887323944	0.9481481481481482	0.818639798488665	0.8956521739130435	0.23684210526315788	0.8173719376391982	0.9226190476190477	0.6938775510204082
Sc0000077	436383	436716	6	BH-20-1,BH-22-2,BC-26-2,BH-26-1	BC-26-1,BH-22-1,BH-26-2,BC-22-1	0.7453416149068323	0.7912087912087912	0.325	0.8571428571428571	0.47398843930635837	0.7878228782287823	0.7488151658767772	0.8695652173913043	0.12698412698412698	0.7022058823529411	0.7878787878787878	0.5
Sc0000077	437012	437107	3	BC-26-2	BH-22-1	0.7692307692307693	0.6216216216216216	0.6363636363636364	0.9047619047619048	0.7009345794392523	0.9287749287749287	0.7634408602150538	0.9666666666666667	0.14705882352941177	0.6605504587155964	0.916083916083916	0.719626168224299
Sc0000077	499377	499485	5	BC-26-2,BH-26-1	BC-26-1,BH-22-1,BC-22-1,BH-26-2	0.7780082987551867	0.720754716981132	0.5273972602739726	0.7394366197183099	0.5431034482758621	0.8819969742813918	0.781305114638448	0.827027027027027	0.3252032520325203	0.7268588770864947	0.8560794044665012	0.644
Sc0000078	185259	185320	3	BC-20-2,BC-26-2	BC-22-1,BH-22-1,BH-26-2	0.7379310344827587	0.9478260869565217	0.4461538461538462	0.8666666666666667	0.5974025974025974	0.8229166666666666	0.7385159010600707	0.8089887640449438	0.20689655172413793	0.7789473684210526	0.8113207547169812	0.47435897435897434
Sc0000078	186772	186798	3	BC-20-1,BH-22-2,BC-26-2	BH-26-1,BH-26-2	0.6363636363636364	0.5476190476190477	NA	0.8571428571428571	0.38	0.7309941520467836	0.6707317073170732	0.9411764705882353	0.38461538461538464	0.71	0.5591397849462365	0.2878787878787879
Sc0000078	188104	188623	5	BC-26-2,BH-26-1	BH-22-2,BH-26-2,BH-22-1,BC-22-1	0.6923076923076923	0.5625	0.2857142857142857	0.42857142857142855	0.5686274509803921	0.8820960698689956	0.47058823529411764	0.5	0.10526315789473684	0.4074074074074074	0.9241379310344827	0.5263157894736842
Sc0000082	168166	168354	4	BC-26-2,BH-26-1	BC-22-1,BH-22-1,BH-26-2,BC-26-1	0.6521739130434783	0.7654320987654321	0.021739130434782608	NA	0.2	0.9305555555555556	0.6602564102564102	0.8135593220338984	0.0	0.6865079365079365	0.9482758620689655	0.21686746987951808
Sc0000082	168605	168804	3	BC-22-2,BC-26-2,BH-26-1	BH-22-2,BH-26-2	0.5342465753424658	0.5945945945945946	0.6326530612244898	0.8653846153846154	0.3717948717948718	0.8793103448275862	0.4888888888888889	0.8	0.3333333333333333	0.5047619047619047	0.8807339449541285	0.4
Sc0000082	171178	171235	3	BC-26-2,BC-20-2	BC-22-1,BC-26-1,BH-22-1,BH-26-2	0.8536585365853658	0.9216867469879518	0.058823529411764705	NA	0.4215686274509804	0.9626168224299065	0.8475836431226765	0.8861788617886179	0.0	0.8514851485148515	0.9285714285714286	0.576
Sc0000084	664263	664326	5	BH-22-2		0.1956521739130435	0.029850746268656716	0.07228915662650602	NA	0.2550607287449393	0.2807017543859649	NA	0.018867924528301886	0.0	0.7142857142857143	0.3191489361702128	0.1
Sc0000085	596650	596769	5		BH-26-2	0.6	0.8780487804878049	0.037037037037037035	NA	0.125	NA	0.8043478260869565	0.75	0.1	0.55	0.6829268292682927	0.030303030303030304
Sc0000087	544632	544646	3	BH-22-2,BH-20-2	BC-22-1,BH-22-1	0.8854961832061069	0.9490616621983914	0.0	NA	NA	NA	0.9197860962566845	0.9883720930232558	0.0	0.9350877192982456	NA	NA
Sc0000089	90995	91155	3	BC-26-2	BH-22-1,BC-22-1	0.6436781609195402	0.8333333333333334	0.3978494623655914	0.8478260869565217	0.5869565217391305	0.875	0.6324786324786325	0.7435897435897436	0.14545454545454545	0.6020408163265306	0.9120879120879121	0.4791666666666667
Sc0000089	95381	95605	3	BH-26-1,BC-26-2	BC-22-1,BH-22-1,BH-26-2,BC-26-1	0.8981481481481481	0.8971631205673759	0.5714285714285714	0.8841463414634146	0.7123287671232876	0.9399684044233807	0.9162112932604736	0.9294605809128631	0.4634146341463415	0.870722433460076	0.9559471365638766	0.6326530612244898
Sc0000090	16055	16187	3	BH-26-1		0.4	0.14285714285714285	0.1	NA	0.5263157894736842	NA	NA	NA	0.10526315789473684	0.1388888888888889	1.0	0.7368421052631579
Sc0000090	44173	44637	12	BH-22-2,BC-26-2,BH-26-2,BC-26-1	BC-20-2,BH-20-1	0.23789473684210527	0.068	0.36318407960199006	0.3220338983050847	0.3480825958702065	0.6891891891891891	0.05452674897119342	0.28695652173913044	0.11864406779661017	0.25071225071225073	0.39644970414201186	0.46545454545454545
Sc0000091	5569	5581	3	BC-20-1,BH-22-2	BH-26-2,BC-26-2	1.0	0.9655172413793104	NA	NA	0.4444444444444444	0.4380952380952381	0.8780487804878049	0.9743589743589743	NA	0.9761904761904762	0.45977011494252873	0.2222222222222222
Sc0000091	694716	694979	4	BC-22-2,BC-26-2,BH-26-1	BH-26-2,BC-22-1,BH-22-1	0.722007722007722	0.6896551724137931	0.6048387096774194	0.8657718120805369	0.5078125	0.805045871559633	0.6859296482412061	0.717391304347826	0.32978723404255317	0.7155963302752294	0.8532608695652174	0.40756302521008403
Sc0000091	699823	699835	4	BC-26-2,BH-26-1	BH-20-1,BH-22-1,BC-26-1,BH-26-2	0.860062893081761	0.7741228070175439	0.7096774193548387	0.7710843373493976	0.6236559139784946	0.9193121693121693	0.7304582210242587	0.8697916666666666	0.308411214953271	0.8185483870967742	0.9159663865546218	0.5833333333333334
Sc0000093	29690	29753	4	BC-26-2	BC-22-1,BH-22-1,BC-26-1	0.8277777777777777	0.8604651162790697	0.5116279069767442	0.8961038961038961	0.6404494382022472	0.9179487179487179	0.8705357142857143	0.8796296296296297	0.4	0.7899159663865546	0.9024390243902439	0.6565656565656566
Sc0000094	4638	4760	3	BC-20-1,BH-22-2	BC-26-2,BH-22-1,BH-26-2,BC-26-1	0.9128440366972477	0.9492753623188406	0.6	1.0	0.5230769230769231	0.6650717703349283	0.9058441558441559	0.9102564102564102	0.09090909090909091	0.9158576051779935	0.7094594594594594	0.4807692307692308
Sc0000095	87192	87370	4	BC-22-1,BC-22-2	BH-26-2	0.1	0.08823529411764706	0.723404255319149	0.8813559322033898	0.0	NA	0.2708333333333333	0.09523809523809523	0.35714285714285715	0.16666666666666666	0.16666666666666666	0.0625
Sc0000095	187897	188068	3	BH-26-1	BC-22-1,BH-22-1,BH-22-2	0.74	0.7575757575757576	0.20689655172413793	0.3333333333333333	0.6666666666666666	0.8529411764705882	0.7391304347826086	0.6666666666666666	0.07692307692307693	0.5730337078651685	0.9552238805970149	0.625
Sc0000095	514793	514869	3	BH-26-1,BC-22-2,BC-26-2	BH-22-1,BC-20-1,BH-22-2,BH-20-1	0.2894736842105263	0.47619047619047616	0.41509433962264153	0.9333333333333333	0.36	0.8780487804878049	0.4444444444444444	1.0	0.19444444444444445	0.25862068965517243	0.9024390243902439	0.6176470588235294
Sc0000097	585178	585209	3	BC-26-2,BH-26-1	BH-22-1,BC-22-1	0.5606060606060606	0.6888888888888889	0.358974358974359	0.8666666666666667	0.7619047619047619	0.9166666666666666	0.6440677966101694	0.631578947368421	0.2	0.5981308411214953	0.9078947368421053	0.5686274509803921
