#chr	start	end	number_of_dms	hypermethylated_samples	hypomethylated_samples	methylation_level_CC-20-1	methylation_level_CC-22-1	methylation_level_CC-22-2	methylation_level_CC-26-1	methylation_level_CC-26-2	methylation_level_CH-20-1	methylation_level_CH-20-2	methylation_level_CH-20-3	methylation_level_CH-22-1	methylation_level_CH-22-2	methylation_level_CH-26-1	methylation_level_CH-26-2	methylation_level_BC-20-1	methylation_level_BC-20-2	methylation_level_BC-22-1	methylation_level_BC-22-2	methylation_level_BC-26-1	methylation_level_BC-26-2	methylation_level_BH-20-1	methylation_level_BH-20-2	methylation_level_BH-22-1	methylation_level_BH-22-2	methylation_level_BH-26-1	methylation_level_BH-26-2
Sc0000004	1371391	1371545	3		CC-22-2,CH-22-1,BC-22-1,BC-22-2,BH-22-1	1.0	NA	0.28846153846153844	0.9245283018867925	0.9444444444444444	NA	0.8571428571428571	0.925	0.20454545454545456	NA	1.0	0.8913043478260869	1.0	0.9	0.22727272727272727	0.0	NA	0.8333333333333334	0.9538461538461539	1.0	0.375	1.0	0.9230769230769231	0.9583333333333334
Sc0000005	1440564	1440776	3	CC-26-1,CH-20-1,CH-22-1	CH-20-3,BC-20-1,BH-22-1,CC-22-2,CH-22-2,CH-26-1,BC-22-1,CC-22-1,CH-20-2,BH-20-1,BH-20-2,BH-22-2	0.8192771084337349	0.52	0.803680981595092	0.8847352024922118	0.8302872062663186	0.8791946308724832	0.7794117647058824	0.710204081632653	0.8638888888888889	0.5	0.6470588235294118	0.8384279475982532	0.7807017543859649	0.8421052631578947	0.6274509803921569	0.9344262295081968	0.8421052631578947	0.8538011695906432	0.8007662835249042	0.8217821782178217	0.4166666666666667	0.8164556962025317	0.8496732026143791	0.8888888888888888
Sc0000006	290952	291197	5	CH-22-1,CC-22-2,CH-20-1	CH-26-2,BC-26-1,BH-26-1,BC-20-1,BH-26-2,CC-26-1,CC-26-2,BC-26-2	0.860655737704918	0.9361702127659575	0.9047619047619048	0.7790055248618785	0.8053097345132744	0.9007633587786259	0.8571428571428571	0.8703703703703703	0.9471947194719472	0.5862068965517241	0.8	0.6440677966101694	0.5584415584415584	0.8869047619047619	0.75	0.8396946564885496	0.5	0.6710526315789473	0.8280254777070064	0.9090909090909091	0.8793103448275862	0.8434343434343434	0.7478991596638656	0.4714285714285714
Sc0000006	307074	307365	5	CH-22-1,CC-22-2,CH-20-1,BC-22-2	CC-26-1,CH-26-2,CH-20-3,BC-20-2,BH-20-1,BH-22-2,BH-20-2,BH-26-2,BC-20-1,BC-26-1,CH-26-1	0.7894736842105263	NA	0.9056603773584906	0.7461538461538462	0.7397959183673469	0.912568306010929	0.8	0.4645669291338583	0.8850855745721271	0.9047619047619048	0.3333333333333333	0.6304347826086957	0.5648148148148148	0.6777777777777778	0.8518518518518519	0.9302325581395349	0.41025641025641024	0.8028169014084507	0.5666666666666667	0.5555555555555556	0.6785714285714286	0.559322033898305	0.8021978021978022	0.4772727272727273
Sc0000006	310041	310270	3	CH-20-1,CH-22-1,BC-22-2,CC-26-2,BC-26-2,CC-22-2,CC-26-1,BH-26-1	CC-20-1,CH-20-2,CH-20-3,BC-20-1,BC-20-2,BH-20-1,BH-20-2,BH-22-2	0.19047619047619047	NA	0.9438202247191011	0.8969072164948454	0.9039301310043668	0.9731182795698925	0.358974358974359	0.1891891891891892	0.9453924914675768	NA	0.5	0.9454545454545454	0.2361111111111111	0.20833333333333334	0.85	0.9692307692307692	0.75	0.9854014598540146	0.26666666666666666	0.11363636363636363	1.0	0.12222222222222222	0.9775280898876404	0.5531914893617021
Sc0000006	325834	326098	3	CH-22-1,CC-26-2,CH-20-1,BC-22-2	BC-20-1,BC-20-2,BH-22-2,BH-26-1,CH-20-3,CH-26-1,BH-26-2,BH-20-1,BH-20-2	0.7346938775510204	1.0	0.8823529411764706	0.8347107438016529	0.9134328358208955	0.9186991869918699	0.7222222222222222	0.47540983606557374	0.9425	0.9090909090909091	0.5	0.8769230769230769	0.5079365079365079	0.7866666666666666	0.96	0.970873786407767	0.8064516129032258	0.9010989010989011	0.4523809523809524	0.6571428571428571	0.8928571428571429	0.39285714285714285	0.8108108108108109	0.6304347826086957
Sc0000006	346751	346873	4	CH-22-1,BC-20-2,CH-20-3,BH-20-2,BH-22-2	CC-26-1,CC-26-2,CH-26-2,BH-26-1,BC-26-1,BC-26-2,CC-22-1,CH-22-2,BC-20-1,BH-22-1	0.8545454545454545	0.7916666666666666	0.8958333333333334	0.8172413793103448	0.8048128342245989	0.8831168831168831	0.9393939393939394	0.896551724137931	0.9205834683954619	0.5964912280701754	0.8181818181818182	0.7912371134020618	0.7785977859778598	0.9230769230769231	0.8857142857142857	0.8571428571428571	0.7192982456140351	0.7925311203319502	0.8816793893129771	0.9312169312169312	0.6818181818181818	0.8831615120274914	0.8512396694214877	0.7111111111111111
Sc0000006	1381620	1381926	3	CC-26-1,CC-26-2,BC-26-2,BH-26-1	CH-22-2,BC-22-1,BC-26-1,BH-20-1,BH-22-1,CC-22-1,CC-22-2,BH-22-2,BH-26-2	NA	0.0	0.35714285714285715	0.8392857142857143	0.9078947368421053	0.7714285714285715	NA	0.6363636363636364	0.6363636363636364	0.0	NA	0.6818181818181818	0.38461538461538464	NA	0.2222222222222222	0.6	0.1111111111111111	0.9178082191780822	0.25	NA	0.16666666666666666	0.15789473684210525	0.9444444444444444	0.3333333333333333
Sc0000006	1395119	1395329	3	CH-20-1,CH-22-1	CC-26-2,BC-26-2,CH-26-1,BC-22-1,BC-26-1,BH-22-1,BH-26-2,CH-22-2	0.75	0.6153846153846154	0.64	0.8461538461538461	0.7439024390243902	0.961038961038961	0.6756756756756757	0.7549019607843137	0.9074074074074074	0.0	0.08333333333333333	0.4444444444444444	0.6710526315789473	0.7096774193548387	0.1935483870967742	0.8823529411764706	0.17391304347826086	0.84	0.7684210526315789	0.8269230769230769	0.4444444444444444	0.6928104575163399	0.8181818181818182	0.23809523809523808
Sc0000006	1396813	1397084	3	CC-26-2,BC-26-2	BH-22-1,BH-26-2,CC-22-1,CC-22-2,CH-22-2,BC-22-1,BC-26-1	0.7272727272727273	0.14285714285714285	0.48	0.7872340425531915	0.9068627450980392	0.8536585365853658	0.7777777777777778	0.6875	0.7466666666666667	0.16666666666666666	0.625	0.696969696969697	0.7547169811320755	0.6764705882352942	0.4166666666666667	0.9	0.5384615384615384	0.9571428571428572	0.6739130434782609	0.85	0.07692307692307693	0.8314606741573034	0.9142857142857143	0.5
Sc0000006	1419131	1419516	4	CH-20-3,CH-22-1,BC-20-1,BH-20-1,BH-20-2,CC-20-1,BC-20-2	CH-22-2,BC-22-1,BC-26-1,BH-22-1,BH-26-2,CC-26-1,CH-26-1	0.3269230769230769	0.07692307692307693	0.22807017543859648	0.0	0.2	0.21428571428571427	0.23076923076923078	0.5255102040816326	0.36666666666666664	0.03260869565217391	0.0	0.07142857142857142	0.43478260869565216	0.4880952380952381	0.03896103896103896	0.3448275862068966	0.013333333333333334	0.0	0.49707602339181284	0.7586206896551724	0.04132231404958678	0.28191489361702127	NA	0.021897810218978103
Sc0000006	1437273	1437373	3	CC-26-2,BC-26-2,BH-26-1	BH-22-2,CC-22-2,CH-22-1,BC-22-2	0.625	NA	0.46875	0.8214285714285714	0.8983050847457628	0.6111111111111112	NA	0.6582278481012658	0.65625	NA	NA	0.9210526315789473	0.6612903225806451	0.717948717948718	0.5	0.5263157894736842	NA	0.9767441860465116	0.6946564885496184	0.676923076923077	NA	0.5365853658536586	0.8833333333333333	1.0
Sc0000008	632948	633159	3	CC-26-2	CC-22-1,CH-26-1,BC-26-1,BH-20-1,BC-20-1,BH-22-1,BH-22-2	0.64	0.22727272727272727	0.6454545454545455	0.8	0.8866666666666667	0.8206896551724138	0.6428571428571429	0.6850393700787402	0.865814696485623	0.5	0.0	0.7435897435897436	0.5882352941176471	0.7551020408163265	0.5428571428571428	0.864406779661017	0.4883720930232558	0.8663366336633663	0.6754385964912281	0.7857142857142857	0.4482758620689655	0.6342857142857142	0.8833333333333333	0.7261904761904762
Sc0000008	633588	633951	5	CC-26-2,BC-26-2	CC-22-1,CC-22-2,CH-22-2,BC-22-1,BC-26-1,BH-20-1,BH-22-1,BH-26-2,CH-26-1	0.9363636363636364	0.3333333333333333	0.6597938144329897	0.9325396825396826	0.9288702928870293	0.875	0.9181818181818182	0.8246268656716418	0.8711656441717791	0.2222222222222222	0.5789473684210527	0.8756476683937824	0.7901234567901234	0.8947368421052632	0.5	0.9811320754716981	0.5539568345323741	0.9434447300771208	0.784	0.9130434782608695	0.09090909090909091	0.8917378917378918	0.9158878504672897	0.68
Sc0000009	1305721	1305836	3	CC-26-2	CC-22-1,CH-20-2,CH-22-1,CH-22-2,BC-22-1,BH-22-1	0.9090909090909091	0.0	NA	0.8930817610062893	0.955	NA	0.6976744186046512	0.8865248226950354	0.2857142857142857	0.08333333333333333	NA	0.9239130434782609	0.9333333333333333	0.8979591836734694	0.18181818181818182	NA	0.905982905982906	0.9494949494949495	0.8544303797468354	0.8860759493670886	0.14285714285714285	0.8951965065502183	0.9548872180451128	0.9556962025316456
Sc0000010	662446	663065	7	BH-26-1,CH-22-1,CC-20-1,CH-20-3,BH-20-1,BH-22-2	BC-22-1,BC-26-1,BH-22-1,BH-26-2,CC-22-1,CH-26-1,CC-22-2,CC-26-1,CH-26-2	0.7857142857142857	0.39285714285714285	0.6795252225519288	0.724960254372019	0.7512487512487512	0.7525	0.8102564102564103	0.7686274509803922	0.7562688064192578	0.3076923076923077	0.16216216216216217	0.6725838264299803	0.7833001988071571	0.7686746987951807	0.44366197183098594	0.6882352941176471	0.5625	0.7444444444444445	0.7669270833333334	0.7829977628635347	0.2857142857142857	0.808446455505279	0.7598425196850394	0.5304347826086957
Sc0000011	36615	36852	3	CC-26-2,CH-22-1,BH-26-1	BH-22-2,CC-22-1,CC-22-2,CH-22-2,BH-26-2,BC-20-1	0.6944444444444444	0.14285714285714285	0.3404255319148936	0.6619718309859155	0.7076923076923077	0.7346938775510204	0.625	0.5245901639344263	0.8561151079136691	0.06666666666666667	NA	0.7966101694915254	0.6103896103896104	0.7586206896551724	0.6086956521739131	0.8518518518518519	0.4473684210526316	0.6907216494845361	0.6323529411764706	0.8275862068965517	0.2962962962962963	0.6415094339622641	0.8314606741573034	0.40625
Sc0000011	37230	37345	3	CC-26-1,BC-26-2	CC-22-1,CH-22-2,CH-26-1,BC-22-1,BH-22-1,BH-26-2,BC-26-1,BH-20-2	0.9006849315068494	0.5263157894736842	0.8333333333333334	0.9146005509641874	0.8964326812428078	0.9323671497584541	0.8996763754045307	0.8847222222222222	0.9090909090909091	0.41379310344827586	0.4857142857142857	0.8571428571428571	0.8773388773388774	0.910941475826972	0.5147058823529411	0.9436619718309859	0.71875	0.924198250728863	0.9	0.8512396694214877	0.2727272727272727	0.8773006134969326	0.9384615384615385	0.5986394557823129
Sc0000011	1278666	1278828	4	CH-20-3,BC-20-2,BH-20-1,BH-20-2	BC-22-1,BH-26-2,CC-22-2,CC-26-1,CC-26-2,CH-22-1,CH-22-2,BC-26-1,BH-22-1,CC-22-1	0.8690476190476191	0.08695652173913043	0.28205128205128205	0.5652173913043478	0.7142857142857143	0.6666666666666666	0.8163265306122449	0.8547717842323651	0.5862068965517241	0.125	NA	0.6862745098039216	0.8156424581005587	0.9105691056910569	0.2	NA	0.2	0.6666666666666666	0.8777777777777778	0.9514563106796117	0.0	0.796812749003984	0.5957446808510638	0.296875
Sc0000011	1279729	1279843	3	CC-26-1,CH-26-2,BH-26-1	CH-22-2,CH-26-1,BC-22-1,BH-22-1,BH-26-2,BC-26-1	0.7545454545454545	NA	0.7	0.8974358974358975	0.8106508875739645	0.8571428571428571	0.7169811320754716	0.7679558011049724	0.8064516129032258	0.125	0.06666666666666667	0.7692307692307693	0.7131147540983607	0.75	0.36363636363636365	1.0	0.5625	0.9565217391304348	0.6983471074380165	0.782608695652174	0.07407407407407407	0.7239583333333334	0.9692307692307692	0.46296296296296297
Sc0000012	995548	995575	4	BH-26-1,CC-26-2	CC-22-2,BH-22-1,BH-22-2,CC-22-1,CH-26-1,BC-26-1,BH-26-2	0.777027027027027	0.29411764705882354	0.8201438848920863	0.7898550724637681	0.94	0.880184331797235	0.8888888888888888	0.906801007556675	0.8721804511278195	NA	0.3	0.8125	0.8865546218487395	0.9313725490196079	0.8414634146341463	0.898989898989899	0.4827586206896552	0.9090909090909091	0.8736559139784946	0.9380952380952381	0.07317073170731707	0.8050541516245487	0.963855421686747	0.21052631578947367
Sc0000013	14325	14461	5	CC-26-2,BC-26-2,CC-26-1,BH-26-1,CH-20-3,BH-22-2	CC-22-1,CC-22-2,CH-22-2,CH-26-1,BC-22-1,BC-26-1,BH-22-1,BH-26-2,CH-22-1,BH-20-1	0.8501118568232662	0.225	0.6445497630331753	0.8853503184713376	0.9335006273525721	0.8080357142857143	0.8798076923076923	0.8663484486873508	0.7757731958762887	0.1836734693877551	0.20588235294117646	0.837037037037037	0.8600478468899522	0.8220973782771536	0.3870967741935484	0.75	0.6076555023923444	0.9723502304147466	0.808252427184466	0.8699690402476781	0.20987654320987653	0.8623548922056384	0.9180327868852459	0.6069868995633187
Sc0000013	16334	16438	3	CC-26-2,BC-26-2	BC-26-1,CH-20-3,BC-20-1,BH-22-2	NA	NA	0.5714285714285714	0.76	0.7924528301886793	0.9230769230769231	NA	0.5625	0.8857142857142857	NA	NA	0.6666666666666666	0.5555555555555556	0.47619047619047616	NA	NA	0.35384615384615387	0.8095238095238095	0.38095238095238093	NA	NA	0.5280898876404494	0.7857142857142857	0.6944444444444444
Sc0000013	17128	17313	4	CC-26-1,CC-26-2,CH-26-2,BC-26-2,BH-26-1	CC-22-1,CH-20-2,BH-20-1,BH-22-2,BC-22-1,BC-26-1,CH-22-2,CH-26-1,BH-22-1	0.7017543859649122	0.09090909090909091	0.546875	0.9075144508670521	0.9056603773584906	0.8947368421052632	0.0	0.696	0.8592592592592593	0.2903225806451613	0.35714285714285715	0.864	0.7204301075268817	0.6708860759493671	0.22727272727272727	0.8461538461538461	0.47368421052631576	0.9	0.5943396226415094	0.6923076923076923	0.15384615384615385	0.6208791208791209	0.9326424870466321	0.5263157894736842
Sc0000013	506601	506674	3	CC-26-2,CH-22-1	CC-22-1,CH-22-2,BH-22-1,BH-26-2,BC-26-1	0.7666666666666667	0.16	0.6625	0.7534246575342466	0.9276315789473685	0.8622754491017964	0.9375	0.7575757575757576	0.9094076655052264	0.1875	NA	0.7209302325581395	0.7052631578947368	0.78	0.58	0.9516129032258065	0.68	0.9473684210526315	0.8048780487804879	0.9736842105263158	0.29545454545454547	0.7804878048780488	0.9418604651162791	0.45652173913043476
Sc0000013	1290485	1290672	3	BH-26-1,CH-26-2,CC-22-2,CH-22-1	CC-22-1,CH-20-2,BC-22-1,BH-20-1	0.6666666666666666	0.16666666666666666	0.65625	0.686046511627907	0.5454545454545454	0.59375	0.07462686567164178	0.23529411764705882	0.7222222222222222	NA	NA	0.676056338028169	0.21428571428571427	0.3142857142857143	0.5416666666666666	1.0	0.5185185185185185	0.5211267605633803	0.2698412698412698	0.34375	0.3076923076923077	0.34545454545454546	0.6933333333333334	0.4634146341463415
Sc0000014	313090	313187	3	CC-26-2,CC-26-1,CH-26-2	BH-22-1,BC-22-1,BH-22-2,BH-20-1	NA	NA	0.84	0.9487179487179487	0.9848484848484849	0.2	0.4166666666666667	0.5135135135135135	0.6153846153846154	NA	NA	0.9318181818181818	0.5666666666666667	0.42857142857142855	0.2857142857142857	NA	NA	1.0	0.4745762711864407	0.8	0.15789473684210525	0.45454545454545453	0.9375	0.8823529411764706
Sc0000014	375096	375164	4	CC-26-2	BH-22-1	NA	NA	0.0	NA	0.8571428571428571	NA	NA	NA	NA	NA	NA	NA	0.4	NA	0.09090909090909091	NA	NA	NA	0.0	NA	0.0	0.29411764705882354	NA	0.0
Sc0000014	714662	714793	3	CC-26-2,BC-26-2,BH-22-2,BC-20-2	CC-22-2,CH-20-1,CH-22-1,BC-22-1,BC-22-2,BC-26-1,BH-22-1,CC-22-1,BH-26-2	0.6578947368421053	0.18181818181818182	0.4084507042253521	0.6166666666666667	0.8614958448753463	0.5909090909090909	0.7291666666666666	0.6949152542372882	0.5370370370370371	0.14285714285714285	NA	0.6162790697674418	0.6821192052980133	0.808	0.125	0.4827586206896552	0.36923076923076925	0.8059701492537313	0.6919831223628692	0.8571428571428571	0.10526315789473684	0.752542372881356	0.8	0.4666666666666667
Sc0000014	717446	717559	4	CH-22-1,CC-26-2	CH-22-2,CH-26-1,BC-22-1,BH-26-2,BC-20-1	0.8076923076923077	NA	0.46153846153846156	0.6629213483146067	0.7660818713450293	0.76	0.7428571428571429	0.7567567567567568	0.9137931034482759	0.0	0.24	0.6481481481481481	0.6842105263157895	0.7448979591836735	0.38461538461538464	0.9166666666666666	0.5609756097560976	0.7830188679245284	0.7071428571428572	0.8085106382978723	0.4444444444444444	0.7654320987654321	0.7313432835820896	0.4246575342465753
Sc0000014	721480	721746	4	CC-26-2,BC-26-2,BH-26-1,CH-20-3	CC-22-2,CH-20-1,CH-22-1,CH-22-2,BH-22-1,BC-22-1,BH-26-2	0.6	0.23076923076923078	0.0	0.6341463414634146	0.8115183246073299	0.5348837209302325	0.75	0.6966292134831461	0.4666666666666667	0.0	0.0	0.6666666666666666	0.782608695652174	0.7777777777777778	0.0	NA	0.41304347826086957	0.7894736842105263	0.6235294117647059	0.95	0.04	0.5681818181818182	0.9074074074074074	0.273972602739726
Sc0000014	723291	723492	3	CC-26-2,CH-22-1	CH-22-2,BC-26-1,BH-26-2,CC-22-1	0.8	0.2	0.6530612244897959	0.8666666666666667	0.8812664907651715	0.7901234567901234	0.7647058823529411	0.7428571428571429	0.8854961832061069	0.21875	0.2	0.75	0.7866666666666666	0.68	0.41935483870967744	0.7058823529411765	0.4647887323943662	0.875968992248062	0.7211538461538461	0.6909090909090909	0.45	0.7267441860465116	0.8695652173913043	0.38823529411764707
Sc0000015	1271156	1271429	3	CC-26-2	BC-22-1,BC-26-1,CC-22-2,BH-22-1,BH-26-2,CC-22-1	0.6290322580645161	0.16666666666666666	0.2823529411764706	0.6621621621621622	0.7815126050420168	0.6491228070175439	0.8181818181818182	0.743455497382199	0.625	NA	NA	0.43902439024390244	0.7478260869565218	0.78	0.05	0.6190476190476191	0.23404255319148937	0.9642857142857143	0.7486910994764397	0.8170731707317073	0.034482758620689655	0.7049180327868853	0.7727272727272727	0.21428571428571427
Sc0000016	851775	852033	3	BH-22-2,BC-20-1,CC-20-1,CH-20-3,CH-22-1,BC-20-2,BH-20-1,BH-20-2	CC-26-2,BH-22-1,CC-26-1,CH-22-2,CH-26-1,BC-22-1,BC-26-1,CH-26-2,BC-26-2,BH-26-1,BH-26-2	0.9	0.42857142857142855	0.8170731707317073	0.6856540084388185	0.75	0.9347826086956522	0.9246575342465754	0.9310344827586207	0.9346938775510204	0.2	0.2	0.7227722772277227	0.8959183673469387	0.894927536231884	0.5806451612903226	0.9210526315789473	0.6398104265402843	0.7194244604316546	0.9035947712418301	0.9175257731958762	0.13636363636363635	0.9447674418604651	0.7405189620758483	0.68
Sc0000016	853575	853641	3	CC-26-2	CH-20-1,CH-22-1,BC-22-2,CC-22-1,BC-22-1,BH-22-1,BH-26-2	0.7358490566037735	0.25	0.717948717948718	0.8	0.8666666666666667	0.6341463414634146	0.8690476190476191	0.7845528455284553	0.6761904761904762	NA	0.8888888888888888	0.7637795275590551	0.7655172413793103	0.8043478260869565	0.43333333333333335	0.6756756756756757	0.6666666666666666	0.8777777777777778	0.7993527508090615	0.8387096774193549	0.14285714285714285	0.7545454545454545	0.8387096774193549	0.44285714285714284
Sc0000017	33426	33769	6	CC-26-2,CH-20-3,BC-20-1,BH-20-1,BH-22-2,BC-26-2,BH-26-1	CC-22-2,CH-22-1,CH-22-2,BC-22-1,BH-22-1,BH-26-2,CC-22-1,BC-26-1,CC-26-1,CH-20-1,CH-26-1,BC-22-2	0.8960244648318043	0.56	0.696113074204947	0.7817589576547231	0.9173553719008265	0.8391123439667129	0.9086021505376344	0.9048496009821977	0.786038077969175	0.6170212765957447	0.32142857142857145	0.8583333333333333	0.9012846517917512	0.8721311475409836	0.7212121212121212	0.8312236286919831	0.717948717948718	0.915129151291513	0.8965291421087099	0.8698727015558698	0.6666666666666666	0.9083333333333333	0.9148936170212766	0.6801801801801802
Sc0000017	35944	35972	3	CH-22-1,BC-22-2,BH-20-1,CC-26-2	BC-20-2,BC-22-1,CC-22-2,BH-22-1,BH-26-2,CC-22-1,CH-22-2,CH-26-1,BC-26-1	0.9334500875656743	0.8679245283018868	0.8439716312056738	0.9072948328267477	0.9414298018949182	0.9489194499017681	0.9187817258883249	0.9359351988217968	0.9465493910690121	0.6792452830188679	0.5555555555555556	0.9018567639257294	0.9230769230769231	0.9343065693430657	0.728110599078341	0.9628647214854111	0.8782051282051282	0.953340402969247	0.9407114624505929	0.9377593360995851	0.7964071856287425	0.920113314447592	0.9404761904761905	0.8087855297157622
Sc0000017	37514	37604	3	CC-26-2,CH-20-2,BC-26-2	CH-22-2,BH-26-2,CC-22-1,CH-26-1,CH-26-2,BC-26-1,CC-22-2,BH-22-1	0.9409368635437881	0.6952380952380952	0.8591749644381224	0.9387019230769231	0.9392774788624135	0.9268402154398564	0.955503512880562	0.935948361469712	0.9347742184484755	0.6210526315789474	0.4	0.8686440677966102	0.9403327596098681	0.9382239382239382	0.8878048780487805	0.9570747217806042	0.7793814432989691	0.9443990188062142	0.9331521739130435	0.9318181818181818	0.7741935483870968	0.9206721375537319	0.9452679589509693	0.8037735849056604
